ID,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-128,1,12/10/2022,12/10/2022,6.204983067,83.99766327,6.367380012,83.35311176,1.736,Pedestrian accident causing delay,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,Night,Night,Twilight,Twilight
A-129,3,7/24/2020,7/24/2020,14.28706684,79.50999625,17.56459909,79.77479489,3.043,Power outage affecting traffic signals,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Sunset,Twilight,Sunset,Day
A-130,1,8/11/2020,8/11/2020,27.78819965,70.39789755,32.20522363,86.70231002,1.991,Vehicle accident with minor impact,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,Day,Dawn,Twilight,Twilight
A-131,2,5/30/2024,5/30/2024,34.7917572,77.1200561,35.80554489,85.02404702,3.885,Delays caused by roadblock or construction,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Sunset,Night,Day,Twilight
A-132,1,7/20/2020,7/20/2020,9.028259408,74.73217613,8.356565644,85.54989355,3.262,Delays caused by roadblock or construction,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Dawn,Twilight,Sunset,Sunset
A-133,5,3/18/2023,3/18/2023,26.48082913,70.48512941,25.1770926,91.14360004,3.709,Vehicle accident with minor impact,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Dawn,Day,Day,Day
A-134,4,7/7/2024,7/7/2024,17.15744242,75.82322685,10.10771714,73.43436172,2.52,Vehicle breakdown on major highway,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,Twilight,Twilight,Dawn,Sunset
A-135,3,1/16/2022,1/16/2022,18.82811216,90.59590406,28.47015917,84.22655983,4.967,Power outage affecting traffic signals,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Dawn,Sunset,Night,Day
A-136,4,10/15/2023,10/15/2023,14.55481802,76.69281536,30.26266535,78.47262246,4.749,Construction detour causing congestion,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,Sunset,Dawn,Twilight,Sunset
A-137,4,8/21/2022,8/21/2022,16.37682294,91.64878863,32.64476248,96.25253592,1.113,Accident near busy intersection,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,Dawn,Sunset,Twilight,Night
A-138,4,2/18/2024,2/18/2024,14.68930454,90.79012942,17.31548166,95.02994743,1.399,Vehicle breakdown on major highway,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Day,Sunset,Sunset,Night
A-139,3,8/4/2021,8/4/2021,13.5026562,87.10122609,28.17232813,90.88322613,0.833,Construction detour causing congestion,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,Night,Dawn,Night,Twilight
A-140,5,11/11/2021,11/11/2021,36.49185438,87.64668498,18.38815013,89.82780055,4.846,Delays caused by roadblock or construction,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,Sunset,Dawn,Sunset,Sunset
A-141,5,11/4/2020,11/4/2020,10.67309291,96.93337904,20.96590362,76.5675344,4.642,Vehicle accident with minor impact,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Night,Twilight,Sunset,Dawn
A-142,1,9/10/2021,9/10/2021,19.58314409,88.2061347,15.8861937,76.70765841,4.146,Vehicle accident with minor impact,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,Twilight,Night,Dawn,Twilight
A-143,4,5/5/2020,5/5/2020,13.18752197,79.74637565,11.71800503,86.57388742,2.445,Minor traffic disruption due to road work,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,Night,Dawn,Day,Twilight
A-144,5,7/30/2022,7/30/2022,11.7957549,77.45356244,20.18406309,75.60824847,4.382,Vehicle breakdown on major highway,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Sunset,Twilight,Night,Dawn
A-145,5,8/24/2024,8/24/2024,8.627311027,71.88448532,9.653711233,76.85602007,1.324,Heavy traffic due to construction work,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,Sunset,Twilight,Night,Twilight
A-146,4,4/15/2024,4/15/2024,14.953878,73.42585882,32.10154164,85.96288938,4.395,Minor traffic disruption due to road work,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,Sunset,Sunset,Sunset,Sunset
A-147,1,8/4/2023,8/4/2023,23.52733178,91.0805458,12.8364147,68.94815752,1.512,Pedestrian accident causing delay,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,Twilight,Dawn,Twilight,Day
A-148,5,9/21/2024,9/21/2024,12.77479999,80.32948592,28.81564963,86.95647937,1.614,Minor traffic disruption due to road work,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Night,Night,Twilight,Dawn
A-149,4,4/20/2022,4/20/2022,11.14543015,72.03781401,12.40520934,74.0013389,0.767,Accident near busy intersection,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Twilight,Day,Night,Sunset
A-150,3,1/8/2023,1/8/2023,32.8784753,71.67975689,32.84844264,75.24064002,3.701,Power outage affecting traffic signals,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Sunset,Day,Day,Sunset
A-151,3,9/30/2023,9/30/2023,27.53581209,93.44220335,20.09556512,82.15328993,3.119,Vehicle accident with minor impact,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Night,Sunset,Dawn,Dawn
A-152,3,1/11/2023,1/11/2023,22.9666266,71.78723326,32.42509986,90.86080595,4.524,Minor traffic disruption due to road work,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,Sunset,Sunset,Day,Sunset
A-153,2,12/31/2023,12/31/2023,33.34658069,76.75409963,33.10712445,93.42125608,0.92,Accident near busy intersection,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,Dawn,Night,Sunset,Day
A-154,1,3/31/2021,3/31/2021,12.61605649,70.26022293,24.4040644,83.06388338,2.503,Minor traffic disruption due to road work,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,Night,Sunset,Day,Day
A-155,3,5/6/2021,5/6/2021,17.39441238,76.67840449,17.86435255,91.58766979,4.435,Heavy traffic due to construction work,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,Night,Sunset,Twilight,Sunset
A-156,1,3/8/2022,3/8/2022,33.79438131,72.06038111,9.817873897,89.17026532,2.082,Delays caused by roadblock or construction,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,Twilight,Twilight,Twilight,Twilight
A-157,1,10/5/2020,10/5/2020,32.28465524,87.09375573,15.35112934,83.01472471,2.793,Delays caused by roadblock or construction,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,Night,Sunset,Twilight,Day
A-158,1,10/16/2023,10/16/2023,36.59335852,95.08380765,10.0914693,92.96360611,3.058,Accident near busy intersection,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,Dawn,Night,Day,Day
A-159,5,8/27/2020,8/27/2020,14.8811218,88.66624321,29.78041002,80.28368182,2.31,Vehicle breakdown on major highway,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,Night,Twilight,Dawn,Sunset
A-160,1,2/9/2022,2/9/2022,15.6152543,80.68709525,35.55626728,74.92048426,1.6,Delays caused by roadblock or construction,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,Day,Night,Day,Night
A-161,3,11/2/2020,11/2/2020,22.21316624,90.70662594,28.34373106,72.84192567,1.071,Pedestrian accident causing delay,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,Dawn,Twilight,Day,Sunset
A-162,5,4/18/2021,4/18/2021,17.16384076,82.48869017,23.57346998,78.66294556,1.648,Vehicle accident with minor impact,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Day,Sunset,Dawn,Sunset
A-163,2,5/23/2024,5/23/2024,34.86596239,92.86707073,23.13880844,94.50448242,3.833,Delays caused by roadblock or construction,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Day,Twilight,Dawn,Day
A-164,1,1/7/2020,1/7/2020,11.55967486,91.32580256,36.42382978,95.66830282,0.81,Construction detour causing congestion,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Dawn,Night,Dawn,Twilight
A-165,5,1/19/2020,1/19/2020,13.5201038,78.6799352,36.1275901,96.93582637,3.991,Vehicle breakdown on major highway,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,Twilight,Dawn,Day,Dawn
A-166,4,5/19/2020,5/19/2020,32.31918562,89.08923613,9.2224196,83.36462018,1.572,Construction detour causing congestion,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,Twilight,Sunset,Dawn,Sunset
A-167,5,8/25/2024,8/25/2024,8.962887165,71.87190166,31.41884965,70.17008405,3.055,Delays caused by roadblock or construction,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Dawn,Dawn,Sunset,Dawn
A-168,1,5/13/2023,5/13/2023,35.25019527,71.94724355,29.87454522,71.16021218,0.975,Construction detour causing congestion,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Sunset,Dawn,Sunset,Dawn
A-169,1,6/1/2021,6/1/2021,10.88607669,87.89559045,31.61798733,88.20946151,0.681,Accident near busy intersection,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,Dawn,Dawn,Night,Day
A-170,4,5/5/2021,5/5/2021,23.23456661,83.95350587,8.936483587,70.95531311,4.072,Vehicle accident with minor impact,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,Dawn,Day,Twilight,Twilight
A-171,1,8/19/2023,8/19/2023,6.675805665,69.86968905,33.97737854,80.85950839,1.08,Accident near busy intersection,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,Sunset,Sunset,Day,Sunset
A-172,2,10/13/2023,10/13/2023,16.97224083,94.34082226,14.52443484,80.93433149,1.169,Power outage affecting traffic signals,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Dawn,Sunset,Night,Sunset
A-173,5,3/7/2021,3/7/2021,13.72358041,96.82853104,22.85335717,68.56636952,2.221,Accident near busy intersection,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Day,Dawn,Twilight
A-174,1,6/19/2020,6/19/2020,33.76870823,90.57761016,7.816328139,96.75440838,2.882,Power outage affecting traffic signals,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,Night,Twilight,Sunset,Dawn
A-175,2,2/8/2022,2/8/2022,13.33308512,77.22212668,28.88125813,78.40471085,3.162,Accident near busy intersection,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Night
A-176,2,12/19/2022,12/19/2022,6.617767687,81.86168066,16.2837538,85.80990826,4.129,Accident near busy intersection,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,Day,Twilight,Dawn,Day
A-177,4,1/17/2020,1/17/2020,24.16651656,77.76027106,16.00069934,96.29995947,3.796,Delays caused by roadblock or construction,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,Sunset,Dawn,Dawn,Night
A-178,1,4/29/2024,4/29/2024,35.41243123,95.51224664,18.13964425,96.83421079,4.843,Minor traffic disruption due to road work,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,Dawn,Day,Night,Dawn
A-179,2,11/9/2020,11/9/2020,25.72178988,95.92930911,31.47151597,87.43071256,3.782,Accident near busy intersection,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,Dawn,Dawn,Day,Day
A-180,4,8/27/2021,8/27/2021,19.58482438,80.16994365,11.15649173,80.00655575,4.468,Accident near busy intersection,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,Day,Day,Dawn,Day
A-181,3,4/1/2023,4/1/2023,35.50152607,70.15181165,11.2732613,78.88827864,3.794,Vehicle breakdown on major highway,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,Twilight,Sunset,Night,Day
A-182,3,7/22/2022,7/22/2022,12.37206478,73.50954347,27.61309782,88.93910503,3.785,Pedestrian accident causing delay,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,Twilight,Twilight,Sunset,Night
A-183,3,11/8/2021,11/8/2021,6.118282737,70.54122242,31.54081652,86.12763766,2.661,Vehicle accident with minor impact,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,Day,Dawn,Sunset,Sunset
A-184,3,7/7/2021,7/7/2021,8.825243204,83.77965485,11.73131784,93.67928809,2.162,Construction detour causing congestion,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,Dawn,Twilight,Day,Night
A-185,1,1/15/2024,1/15/2024,26.71237639,91.43722456,18.83358624,89.9372497,1.524,Minor traffic disruption due to road work,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Day,Sunset,Day,Twilight
A-186,5,2/5/2020,2/5/2020,30.81396044,87.64851168,25.22846654,71.48817437,3.907,Heavy traffic due to construction work,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,Day,Sunset,Night,Night
A-187,3,3/6/2023,3/6/2023,15.91223415,89.08598727,31.02765376,70.52379579,3.004,Vehicle breakdown on major highway,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Sunset,Night,Night,Twilight
A-188,5,7/3/2024,7/3/2024,29.50969902,95.24984956,34.67277317,84.31782902,0.954,Pedestrian accident causing delay,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Night,Dawn,Sunset
A-189,5,10/20/2021,10/20/2021,24.86831319,88.11617634,7.202258507,93.7976522,1.992,Power outage affecting traffic signals,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Dawn,Dawn,Dawn,Sunset
A-190,2,9/20/2022,9/20/2022,10.16595115,96.25236331,19.73642901,91.94887662,1.712,Delays caused by roadblock or construction,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Twilight,Dawn,Day,Twilight
A-191,1,10/21/2024,10/21/2024,15.64481589,82.69706298,10.20514445,92.68756489,4.457,Minor traffic disruption due to road work,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Sunset,Day,Dawn,Night
A-192,3,3/16/2022,3/16/2022,31.52869504,82.64866487,25.69770408,71.59231291,0.638,Accident near busy intersection,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Night,Dawn,Day,Dawn
A-193,4,6/7/2024,6/7/2024,7.539182328,92.76081847,30.17473419,74.21523903,1.496,Power outage affecting traffic signals,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,Night,Night,Twilight,Day
A-194,3,9/4/2021,9/4/2021,24.85866037,95.34714407,28.09495513,88.5716777,1.739,Delays caused by roadblock or construction,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Twilight,Twilight,Sunset,Twilight
A-195,1,10/8/2024,10/8/2024,21.85692524,87.20830812,32.14180245,78.85266313,3.413,Pedestrian accident causing delay,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Dawn,Dawn,Dawn,Dawn
A-196,2,6/11/2024,6/11/2024,22.03610115,74.96876025,7.760014906,92.86214544,4.145,Delays caused by roadblock or construction,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,Sunset,Sunset,Sunset,Day
A-197,5,12/7/2020,12/7/2020,31.29645573,77.95184444,28.11444797,87.90322522,3.372,Construction detour causing congestion,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,Sunset,Night,Dawn,Twilight
A-198,3,12/23/2022,12/23/2022,26.28747397,74.44535183,12.92316569,93.27153473,2.392,Accident near busy intersection,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Twilight,Twilight,Twilight
A-199,4,5/11/2023,5/11/2023,33.57220791,82.51384386,32.8924304,79.06840737,1.843,Minor traffic disruption due to road work,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Night,Dawn,Night,Day
A-200,3,8/6/2022,8/6/2022,25.56201594,73.12790373,25.66946804,68.13669154,1.731,Heavy traffic due to construction work,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Sunset,Sunset,Sunset,Sunset
A-201,1,2/8/2024,2/8/2024,22.54726069,89.18911304,35.45212708,93.86818537,3.906,Vehicle breakdown on major highway,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,Dawn,Night,Day,Sunset
A-202,5,7/9/2024,7/9/2024,15.48956785,69.89332365,7.417268904,95.50543788,2.552,Vehicle breakdown on major highway,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Night,Night,Sunset,Day
A-203,2,7/7/2021,7/7/2021,28.54223367,71.80496752,28.7563752,85.10109221,1.26,Accident near busy intersection,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,Day,Day,Day,Sunset
A-204,4,11/29/2022,11/29/2022,9.831446953,75.3294105,27.75791466,73.95935255,3.586,Minor traffic disruption due to road work,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Day,Twilight,Twilight,Day
A-205,1,3/9/2023,3/9/2023,30.32756205,82.43443283,24.87905609,90.56080858,4.242,Power outage affecting traffic signals,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,Night,Sunset,Dawn,Night
A-206,1,12/5/2023,12/5/2023,26.82062711,94.29952128,31.89219712,87.40163598,1.171,Vehicle accident with minor impact,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Dawn,Sunset,Day,Day
A-207,1,11/7/2022,11/7/2022,32.41970926,78.44622526,26.97976249,80.35386098,1.022,Minor traffic disruption due to road work,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Twilight,Dawn,Day,Dawn
A-208,2,11/26/2021,11/26/2021,9.528791997,79.60725655,20.15269929,92.23554202,3.605,Construction detour causing congestion,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,Day,Sunset,Twilight,Sunset
A-209,4,10/30/2024,10/30/2024,11.61907738,79.01277259,17.11656636,68.83567066,3.58,Heavy traffic due to construction work,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,Day,Dawn,Dawn,Day
A-210,5,1/18/2024,1/18/2024,28.43697984,74.49556266,35.62860434,93.32116335,2.836,Vehicle accident with minor impact,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Twilight,Twilight,Day,Day
A-211,2,4/3/2020,4/3/2020,21.67259473,81.60937916,21.37088285,72.79671233,3.881,Accident near busy intersection,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,Sunset,Night,Day,Sunset
A-212,5,1/18/2022,1/18/2022,19.89105616,92.8410875,19.85911172,71.44249871,2.738,Minor traffic disruption due to road work,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,Twilight,Twilight,Dawn,Twilight
A-213,2,5/16/2020,5/16/2020,26.29247549,81.23002977,16.56648021,91.93401873,4.175,Construction detour causing congestion,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Night,Day,Dawn,Dawn
A-214,3,7/4/2020,7/4/2020,22.97840803,78.84282045,9.295989107,94.00943644,2.716,Delays caused by roadblock or construction,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,Night,Sunset,Night,Dawn
A-215,4,12/6/2023,12/6/2023,7.441511219,86.36397356,26.83639495,71.57335652,4.513,Construction detour causing congestion,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Twilight,Night,Twilight,Night
A-216,1,6/9/2023,6/9/2023,18.00957296,85.41583463,33.36357177,82.61919346,2.231,Power outage affecting traffic signals,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Night,Sunset,Twilight,Twilight
A-217,5,9/4/2022,9/4/2022,32.68193393,88.64435634,35.0008744,86.34491525,1.404,Pedestrian accident causing delay,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,Twilight,Sunset,Twilight,Twilight
A-218,5,6/18/2023,6/18/2023,14.86376739,92.57173165,31.05744816,83.1591696,0.614,Heavy traffic due to construction work,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,Dawn,Night,Day,Dawn
A-219,5,9/2/2020,9/2/2020,7.001497881,91.60676031,9.176880196,93.17302584,3.828,Power outage affecting traffic signals,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Sunset,Dawn,Twilight,Day
A-220,3,11/24/2024,11/24/2024,12.2957039,93.19664888,32.67378689,80.84885176,1.515,Accident near busy intersection,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Night,Night,Twilight,Day
A-221,1,6/22/2023,6/22/2023,19.28374225,84.14136,10.03206243,84.93559567,1.648,Accident near busy intersection,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,Twilight,Dawn,Sunset,Twilight
A-222,3,2/11/2023,2/11/2023,8.25930466,88.52276528,22.28724708,95.75264381,2.843,Vehicle breakdown on major highway,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,Night,Dawn,Dawn,Dawn
A-223,2,5/2/2023,5/2/2023,35.45955657,85.93013743,20.72057285,84.27870581,3.885,Minor traffic disruption due to road work,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,Dawn,Sunset,Day,Sunset
A-224,5,7/5/2022,7/5/2022,28.44324386,68.71646616,22.0229025,90.34433535,2.814,Vehicle breakdown on major highway,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Twilight,Day,Day,Night
A-225,5,10/27/2021,10/27/2021,6.227248173,69.89868284,26.78038891,90.43388572,4.392,Delays caused by roadblock or construction,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,Sunset,Dawn,Day,Day
A-226,1,2/13/2022,2/13/2022,11.51775707,75.30533203,8.183704859,91.82696024,4.599,Delays caused by roadblock or construction,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Sunset,Day,Twilight,Day
A-227,5,7/27/2020,7/27/2020,7.960365314,89.6325799,7.411022467,92.59928593,2.11,Vehicle breakdown on major highway,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,Sunset,Sunset,Day,Sunset
A-228,5,10/3/2024,10/3/2024,12.81583749,89.65586344,30.69988355,92.6345557,1.827,Heavy traffic due to construction work,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Day,Twilight,Twilight,Sunset
A-229,5,2/28/2024,2/28/2024,35.35636107,76.83604342,29.19719419,94.2028449,2.047,Delays caused by roadblock or construction,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,Day,Night,Twilight,Day
A-230,4,6/28/2023,6/28/2023,25.98490993,70.12119259,26.82224272,75.26994083,1.388,Construction detour causing congestion,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,Twilight,Day,Night,Dawn
A-231,4,3/23/2023,3/23/2023,16.17872842,87.12324528,27.49720201,72.4194539,3.051,Accident near busy intersection,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,Sunset,Dawn,Dawn,Night
A-232,4,5/23/2022,5/23/2022,20.34829966,78.40350646,15.46962569,83.99848296,1.291,Vehicle accident with minor impact,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,Day,Twilight,Day,Twilight
A-233,4,5/25/2023,5/25/2023,29.8452079,74.1700599,7.136345588,75.55787332,4.523,Vehicle breakdown on major highway,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Night,Sunset,Twilight,Twilight
A-234,4,3/23/2020,3/23/2020,17.2798323,68.30715881,13.40530494,95.95600778,4.918,Heavy traffic due to construction work,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,Dawn,Day,Night,Sunset
A-235,1,2/8/2023,2/8/2023,14.19507057,74.7865414,26.7261536,83.01867166,4.062,Delays caused by roadblock or construction,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,Twilight,Dawn,Dawn,Twilight
A-236,5,8/18/2023,8/18/2023,11.38934431,86.95658408,17.32420012,86.94675985,4.26,Vehicle breakdown on major highway,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Sunset,Sunset,Twilight,Day
A-237,2,8/5/2020,8/5/2020,19.63685972,74.66973221,21.95077947,76.14347574,1.176,Heavy traffic due to construction work,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,Sunset,Sunset,Sunset,Night
A-238,2,9/1/2023,9/1/2023,26.06503626,79.91607701,13.55377953,71.70866833,3.166,Heavy traffic due to construction work,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,Twilight,Sunset,Twilight,Twilight
A-239,1,7/8/2020,7/8/2020,33.23377847,89.11125515,31.46040261,95.47036219,1.475,Construction detour causing congestion,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,Twilight,Twilight,Dawn,Night
A-240,4,8/10/2024,8/10/2024,24.49253424,69.99644401,17.72455192,71.83418276,0.575,Vehicle breakdown on major highway,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,Twilight,Twilight,Day,Day
A-241,2,4/17/2024,4/17/2024,33.96152743,83.6392936,6.03720638,95.19431038,3.554,Delays caused by roadblock or construction,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Sunset,Dawn,Twilight,Twilight
A-242,4,11/10/2020,11/10/2020,10.15037627,81.83709587,13.20789961,92.91254417,1.775,Vehicle breakdown on major highway,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Twilight,Day,Sunset,Night
A-243,4,2/27/2021,2/27/2021,17.23036348,72.48857884,26.19885398,75.35534906,4.347,Delays caused by roadblock or construction,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Night,Dawn,Twilight,Twilight
A-244,3,3/8/2024,3/8/2024,36.64375618,84.75188344,30.00002901,79.5457628,1.121,Vehicle accident with minor impact,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,Dawn,Twilight,Twilight,Day
A-245,4,11/3/2020,11/3/2020,35.90167779,68.15342837,8.823746111,72.21452464,4.666,Delays caused by roadblock or construction,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,Twilight,Day,Sunset,Sunset
A-246,5,9/27/2024,9/27/2024,14.88054625,95.94236484,7.781354072,90.43464511,1.289,Construction detour causing congestion,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,Twilight,Twilight,Twilight,Night
A-247,2,2/5/2020,2/5/2020,26.89475581,78.43245995,26.3055927,96.29373113,0.891,Pedestrian accident causing delay,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Day,Day,Twilight,Dawn
A-248,5,12/11/2020,12/11/2020,16.7909527,95.93534229,14.57174331,85.58453883,1.375,Delays caused by roadblock or construction,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,Twilight,Dawn,Dawn,Day
A-249,3,1/19/2020,1/19/2020,33.15950443,91.58127314,23.82171024,88.13156398,4.847,Construction detour causing congestion,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Dawn,Day,Sunset
A-250,2,2/6/2024,2/6/2024,26.98430226,74.66797402,15.78765151,95.70792493,2.824,Minor traffic disruption due to road work,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Day,Twilight,Night,Sunset
A-251,3,6/8/2020,6/8/2020,12.77555015,84.63766596,11.66631803,89.63853148,4.686,Power outage affecting traffic signals,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,Night,Night,Night,Twilight
A-252,2,5/20/2021,5/20/2021,30.1470929,71.47647629,8.433114752,95.71761084,2.717,Minor traffic disruption due to road work,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Sunset,Night,Twilight,Dawn
A-253,2,5/4/2020,5/4/2020,29.25525096,71.71913255,22.29779876,80.27210016,4.728,Minor traffic disruption due to road work,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Dawn,Day,Day,Night
